filename,alpha_median,rho_median,tree_scale_median,alpha_std,rho_std,tree_scale_std
10048_NT_AL_AA.fasta.zip,0.36666135489940643,0.942695140838623,False,0,0,0
100499483_NT_AL_AA.fasta.zip,1.6089224517345428,0.3913588132709265,True,0,0,0
1004_NT_AL_AA.fasta.zip,0.9962075650691986,0.603401318192482,True,0,0,0
100505753_NT_AL_AA.fasta.zip,1.4566258192062378,0.7797925968964895,True,0,0,0
100506564_NT_AL_AA.fasta.zip,1.7207728624343872,0.31183797121047974,False,0,0,0
100506658_NT_AL_AA.fasta.zip,0.8078378140926361,0.8055819272994995,False,0,0,0
100507003_NT_AL_AA.fasta.zip,1.8344454169273376,0.9500329196453094,False,0,0,0
100507290_NT_AL_AA.fasta.zip,0.6354863792657852,0.9645646214485168,True,0,0,0
10050_NT_AL_AA.fasta.zip,1.8729249238967896,0.5622509121894836,False,0,0,0
10051_NT_AL_AA.fasta.zip,0.8029243548711141,0.8037188847859701,False,0,0,0
10054_NT_AL_AA.fasta.zip,0.3435264378786087,0.8480952084064484,False,0,0,0
10056_NT_AL_AA.fasta.zip,0.7852063775062561,0.3252648562192917,False,0,0,0
10057_NT_AL_AA.fasta.zip,0.4327479700247447,0.525258352359136,False,0,0,0
10058_NT_AL_AA.fasta.zip,0.6060105860233307,0.5870341062545776,True,0,0,0
10059_NT_AL_AA.fasta.zip,0.20963838696479797,0.9483607113361359,False,0,0,0
1005_NT_AL_AA.fasta.zip,0.7079786360263824,0.5877206847071648,True,0,0,0
10060_NT_AL_AA.fasta.zip,0.2811398543417454,0.8800054341554642,False,0,0,0
100652824_NT_AL_AA.fasta.zip,1.868316690127055,0.9641365806261698,False,0,0,0
10072_NT_AL_AA.fasta.zip,0.4182458519935608,0.5831524431705475,False,0,0,0
10075_NT_AL_AA.fasta.zip,0.32296861045890385,0.9590594172477722,False,0,0,0
10076_NT_AL_AA.fasta.zip,1.238259752591451,0.7247598965962728,False,0,0,0
10079_NT_AL_AA.fasta.zip,0.6112428307533264,0.6209390262762705,False,0,0,0
1007_NT_AL_AA.fasta.zip,0.5361542105674744,0.5849115252494812,True,0,0,0
10081_NT_AL_AA.fasta.zip,1.3184690475463867,0.9398792088031769,False,0,0,0
10082_NT_AL_AA.fasta.zip,0.46711674332618713,0.9495149254798889,False,0,0,0
10083_NT_AL_AA.fasta.zip,0.8192772269248962,0.9087791442871094,False,0,0,0
10086_NT_AL_AA.fasta.zip,1.316188395023346,0.9606060087680817,False,0,0,0
10087_NT_AL_AA.fasta.zip,0.4291725605726242,0.9380472898483276,False,0,0,0
1008_NT_AL_AA.fasta.zip,0.7097535878419876,0.9073987007141113,True,0,0,0
1009_NT_AL_AA.fasta.zip,0.9322736263275146,0.9168380796909332,True,0,0,0
1010_NT_AL_AA.fasta.zip,0.8384140133857727,0.7426622211933136,True,0,0,0
10111_NT_AL_AA.fasta.zip,0.886780838171641,0.758140484491984,True,0,0,0
10112_NT_AL_AA.fasta.zip,1.3636735081672668,0.9158346354961395,False,0,0,0
10114_NT_AL_AA.fasta.zip,0.7735678056875864,0.9613234003384908,True,0,0,0
10116_NT_AL_AA.fasta.zip,0.3060561269521713,0.8571518361568451,False,0,0,0
10117_NT_AL_AA.fasta.zip,1.946741263071696,0.6401590506235758,True,0,0,0
10125_NT_AL_AA.fasta.zip,0.7549058794975281,0.9735541939735413,False,0,0,0
10127_NT_AL_AA.fasta.zip,1.0662028193473816,0.9796828031539917,True,0,0,0
10128_NT_AL_AA.fasta.zip,0.8895948926607767,0.6508926749229431,False,0,0,0
10129_NT_AL_AA.fasta.zip,0.5093991458415985,0.8551056895937238,False,0,0,0
1012_NT_AL_AA.fasta.zip,0.592218279838562,0.7226976752281189,False,0,0,0
10131_NT_AL_AA.fasta.zip,0.5676859021186829,0.5429494604468346,True,0,0,0
10133_NT_AL_AA.fasta.zip,0.74679234623909,0.8515328168869019,False,0,0,0
10137_NT_AL_AA.fasta.zip,0.604773759841919,0.9316300551096598,False,0,0,0
1013_NT_AL_AA.fasta.zip,0.7173768281936646,0.3679561913013458,False,0,0,0
10142_NT_AL_AA.fasta.zip,1.6605518791410658,0.95236117972268,True,0,0,0
10144_NT_AL_AA.fasta.zip,1.469111680984497,0.9112585484981537,False,0,0,0
10147_NT_AL_AA.fasta.zip,1.0651900172233582,0.973839521408081,True,0,0,0
10149_NT_AL_AA.fasta.zip,1.105896254380544,0.8978903889656067,True,0,0,0
1014_NT_AL_AA.fasta.zip,1.5461232662200928,0.3548986613750458,False,0,0,0
10152_NT_AL_AA.fasta.zip,0.3392500728368759,0.9571441411972046,False,0,0,0
10153_NT_AL_AA.fasta.zip,0.7316953539848328,0.7897663116455078,False,0,0,0
10154_NT_AL_AA.fasta.zip,0.6325093731284142,0.8412525206804276,False,0,0,0
10155_NT_AL_AA.fasta.zip,0.6824444532394409,0.9522427618503571,False,0,0,0
10157_NT_AL_AA.fasta.zip,0.509507805109024,0.5854512304067612,False,0,0,0
1015_NT_AL_AA.fasta.zip,0.8164771497249603,0.06992876157164574,False,0,0,0
10160_NT_AL_AA.fasta.zip,0.49113040169080097,0.8581010301907858,False,0,0,0
10163_NT_AL_AA.fasta.zip,0.5907648801803589,0.8836564123630524,False,0,0,0
10165_NT_AL_AA.fasta.zip,0.7793765664100647,0.9382282197475433,True,0,0,0
1016_NT_AL_AA.fasta.zip,0.6871034801006317,0.6964931637048721,True,0,0,0
10174_NT_AL_AA.fasta.zip,0.8679068386554718,0.9541428983211517,False,0,0,0
10178_NT_AL_AA.fasta.zip,0.7454784562190374,0.7711109817028046,True,0,0,0
10180_NT_AL_AA.fasta.zip,1.0483080943425496,0.9029031991958618,True,0,0,0
10181_NT_AL_AA.fasta.zip,0.34392067790031433,0.8839706778526306,False,0,0,0
10188_NT_AL_AA.fasta.zip,0.578822910785675,0.8943500717480978,True,0,0,0
101928601_NT_AL_AA.fasta.zip,0.9782717227935791,0.7943847179412842,True,0,0,0
10194_NT_AL_AA.fasta.zip,0.4976130823294322,0.9578971266746521,False,0,0,0
10196_NT_AL_AA.fasta.zip,0.7786759734153748,0.749486654996872,False,0,0,0
10198_NT_AL_AA.fasta.zip,1.5235625902811687,0.9579378167788187,True,0,0,0
10199_NT_AL_AA.fasta.zip,0.7834309041500092,0.9262663722038269,False,0,0,0
101_NT_AL_AA.fasta.zip,0.823075532913208,0.20011118799448013,False,0,0,0
10207_NT_AL_AA.fasta.zip,0.8402512520551682,0.9365436732769012,True,0,0,0
10208_NT_AL_AA.fasta.zip,1.4910284678141277,0.9286542137463888,False,0,0,0
10210_NT_AL_AA.fasta.zip,1.1601614356040955,0.9435827334721884,True,0,0,0
10216_NT_AL_AA.fasta.zip,1.498607064996447,0.8040923050471714,True,0,0,0
10225_NT_AL_AA.fasta.zip,1.9191681742668152,0.8176788687705994,False,0,0,0
10226_NT_AL_AA.fasta.zip,1.5033391118049622,0.24824217706918716,False,0,0,0
10235_NT_AL_AA.fasta.zip,0.4678318351507187,0.28241637349128723,False,0,0,0
10236_NT_AL_AA.fasta.zip,0.2420703023672104,0.8582818806171417,False,0,0,0
10241_NT_AL_AA.fasta.zip,1.6464860439300537,0.8738246262073517,False,0,0,0
10243_NT_AL_AA.fasta.zip,0.2521441951394081,0.9666630029678345,False,0,0,0
10250_NT_AL_AA.fasta.zip,0.5480023324489594,0.8972187042236328,False,0,0,0
10254_NT_AL_AA.fasta.zip,1.1842629313468933,0.9740442335605621,False,0,0,0
10256_NT_AL_AA.fasta.zip,1.2588399648666382,0.9392146170139313,False,0,0,0
10257_NT_AL_AA.fasta.zip,0.4954017202059428,0.6190554896990458,False,0,0,0
10260_NT_AL_AA.fasta.zip,0.8519501984119415,0.9061568230390549,True,0,0,0
10265_NT_AL_AA.fasta.zip,0.6746261715888977,0.9795652627944946,False,0,0,0
10270_NT_AL_AA.fasta.zip,1.148189663887024,0.8918556272983551,True,0,0,0
10274_NT_AL_AA.fasta.zip,0.2176575611035029,0.9648653864860535,False,0,0,0
10276_NT_AL_AA.fasta.zip,0.5469319373369217,0.914074182510376,False,0,0,0
10277_NT_AL_AA.fasta.zip,0.5145683884620667,0.8526796499888102,True,0,0,0
10278_NT_AL_AA.fasta.zip,0.8143355250358582,0.9046283662319183,False,0,0,0
10279_NT_AL_AA.fasta.zip,0.8737953007221222,0.3265838325023651,False,0,0,0
10290_NT_AL_AA.fasta.zip,0.7447097046034676,0.7777684926986694,True,0,0,0
10291_NT_AL_AA.fasta.zip,0.3352707177400589,0.8243776559829712,False,0,0,0
10297_NT_AL_AA.fasta.zip,1.0634225487709046,0.9051207065582275,True,0,0,0
10298_NT_AL_AA.fasta.zip,0.5494236350059509,0.9541823267936707,False,0,0,0
10299_NT_AL_AA.fasta.zip,0.23641224205493927,0.9370957911014557,False,0,0,0
102_NT_AL_AA.fasta.zip,0.3086937293410301,0.8760202825069427,False,0,0,0
10300_NT_AL_AA.fasta.zip,0.512387752532959,0.9192920327186584,False,0,0,0
10307_NT_AL_AA.fasta.zip,0.8120381832122803,0.890154093503952,False,0,0,0
10312_NT_AL_AA.fasta.zip,0.4903933256864548,0.6688719391822815,False,0,0,0
10313_NT_AL_AA.fasta.zip,1.4470719695091248,0.9746200442314148,True,0,0,0
10318_NT_AL_AA.fasta.zip,0.7958150506019592,0.9641971290111542,False,0,0,0
10319_NT_AL_AA.fasta.zip,1.039752572774887,0.19502205587923527,True,0,0,0
10320_NT_AL_AA.fasta.zip,0.6413486003875732,0.8541496694087982,False,0,0,0
10324_NT_AL_AA.fasta.zip,0.4079297184944153,0.6453430950641632,False,0,0,0
10335_NT_AL_AA.fasta.zip,1.19221693277359,0.9340797364711761,True,0,0,0
10343_NT_AL_AA.fasta.zip,1.427587628364563,0.31066771894693374,True,0,0,0
10347_NT_AL_AA.fasta.zip,1.3112752437591553,0.6958032369613647,False,0,0,0
10350_NT_AL_AA.fasta.zip,1.0439514130353929,0.7622892796993256,True,0,0,0
10371_NT_AL_AA.fasta.zip,0.7077312469482422,0.8800145089626312,False,0,0,0
10388_NT_AL_AA.fasta.zip,1.8697486221790314,0.9276529550552368,False,0,0,0
10389_NT_AL_AA.fasta.zip,1.1089001595973969,0.7107294797897339,True,0,0,0
10392_NT_AL_AA.fasta.zip,0.8736782670021057,0.3863857239484787,False,0,0,0
10395_NT_AL_AA.fasta.zip,0.9709672331809998,0.8724022805690765,True,0,0,0
10396_NT_AL_AA.fasta.zip,0.6165992418924967,0.8806561430295309,False,0,0,0
103_NT_AL_AA.fasta.zip,1.0257922609647114,0.858211358388265,True,0,0,0
10401_NT_AL_AA.fasta.zip,0.6185416877269745,0.9563351571559906,False,0,0,0
10403_NT_AL_AA.fasta.zip,1.7188585996627808,0.6274930685758591,True,0,0,0
10411_NT_AL_AA.fasta.zip,0.9849811494350433,0.8729832768440247,False,0,0,0
10418_NT_AL_AA.fasta.zip,0.4858555197715759,0.8565641045570374,False,0,0,0
10419_NT_AL_AA.fasta.zip,0.3678109496831894,0.80037522315979,False,0,0,0
1041_NT_AL_AA.fasta.zip,1.6894651651382446,0.7715165416399637,False,0,0,0
10420_NT_AL_AA.fasta.zip,0.7151782214641571,0.9241786897182465,False,0,0,0
10426_NT_AL_AA.fasta.zip,0.3981618732213974,0.7838069498538971,False,0,0,0
10427_NT_AL_AA.fasta.zip,1.0734760562578838,0.9292595783869425,True,0,0,0
10443_NT_AL_AA.fasta.zip,1.5466925303141277,0.9788729349772135,True,0,0,0
10444_NT_AL_AA.fasta.zip,0.39515261352062225,0.6091826856136322,False,0,0,0
10446_NT_AL_AA.fasta.zip,0.6901669949293137,0.7247205376625061,True,0,0,0
10451_NT_AL_AA.fasta.zip,0.5164676010608673,0.8551884889602661,False,0,0,0
10454_NT_AL_AA.fasta.zip,0.555375874042511,0.6517387628555298,False,0,0,0
10457_NT_AL_AA.fasta.zip,1.304101824760437,0.5798375606536865,False,0,0,0
10458_NT_AL_AA.fasta.zip,0.4629240483045578,0.802111804485321,False,0,0,0
10460_NT_AL_AA.fasta.zip,1.5436290899912517,0.6510993639628092,True,0,0,0
10461_NT_AL_AA.fasta.zip,0.8705958724021912,0.9150032103061676,True,0,0,0
10463_NT_AL_AA.fasta.zip,0.47831183671951294,0.7040881514549255,False,0,0,0
10464_NT_AL_AA.fasta.zip,0.8669779896736145,0.5768311768770218,True,0,0,0
10466_NT_AL_AA.fasta.zip,0.7216257154941559,0.8416233658790588,False,0,0,0
10472_NT_AL_AA.fasta.zip,0.4527091234922409,0.941155195236206,False,0,0,0
10479_NT_AL_AA.fasta.zip,0.27130821347236633,0.9299739897251129,False,0,0,0
1047_NT_AL_AA.fasta.zip,0.875725120306015,0.6883914470672607,False,0,0,0
10482_NT_AL_AA.fasta.zip,0.8246566355228424,0.16675341874361038,False,0,0,0
10483_NT_AL_AA.fasta.zip,0.6752053201198578,0.6365537047386169,False,0,0,0
10484_NT_AL_AA.fasta.zip,0.9207932949066162,0.668339341878891,False,0,0,0
10489_NT_AL_AA.fasta.zip,0.7047622501850128,0.9604335129261017,False,0,0,0
10492_NT_AL_AA.fasta.zip,0.4092770963907242,0.7654295861721039,False,0,0,0
10495_NT_AL_AA.fasta.zip,1.245659053325653,0.9780597388744354,False,0,0,0
10497_NT_AL_AA.fasta.zip,1.3037757343716092,0.863439248667823,True,0,0,0
10498_NT_AL_AA.fasta.zip,0.2703787386417389,0.9468519389629364,False,0,0,0
10499_NT_AL_AA.fasta.zip,0.7954827348391215,0.8105266292889913,False,0,0,0
104_NT_AL_AA.fasta.zip,0.4537193775177002,0.8383937776088715,False,0,0,0
10500_NT_AL_AA.fasta.zip,1.1085521181424458,0.8007543683052063,True,0,0,0
10501_NT_AL_AA.fasta.zip,0.7548590004444122,0.8166222274303436,False,0,0,0
10505_NT_AL_AA.fasta.zip,1.5161924362182617,0.8798328042030334,False,0,0,0
10507_NT_AL_AA.fasta.zip,0.7381602078676224,0.7321237325668335,True,0,0,0
10509_NT_AL_AA.fasta.zip,0.767668753862381,0.6064908504486084,False,0,0,0
10512_NT_AL_AA.fasta.zip,0.4012515991926193,0.594463437795639,False,0,0,0
10513_NT_AL_AA.fasta.zip,0.25923677533864975,0.8819082081317902,False,0,0,0
10514_NT_AL_AA.fasta.zip,1.3150688111782074,0.45521464198827744,True,0,0,0
10521_NT_AL_AA.fasta.zip,0.20937590301036835,0.9560061991214752,False,0,0,0
10522_NT_AL_AA.fasta.zip,0.8854547739028931,0.8858774602413177,False,0,0,0
10523_NT_AL_AA.fasta.zip,0.46398962537447613,0.9229334990183512,False,0,0,0
10524_NT_AL_AA.fasta.zip,0.3248690515756607,0.952378511428833,False,0,0,0
10525_NT_AL_AA.fasta.zip,0.6746097803115845,0.8390050927797953,True,0,0,0
10526_NT_AL_AA.fasta.zip,0.9765676458676656,0.5634297827879587,True,0,0,0
10527_NT_AL_AA.fasta.zip,0.34105561176935834,0.8824988603591919,False,0,0,0
10528_NT_AL_AA.fasta.zip,0.6955860257148743,0.9674588441848755,False,0,0,0
10529_NT_AL_AA.fasta.zip,1.0621512333552043,0.45976754526297253,True,0,0,0
10531_NT_AL_AA.fasta.zip,0.7636286020278931,0.47066210210323334,True,0,0,0
10533_NT_AL_AA.fasta.zip,0.39491595327854156,0.6168679445981979,True,0,0,0
10536_NT_AL_AA.fasta.zip,0.9988174438476562,0.6185517907142639,False,0,0,0
105378220_NT_AL_AA.fasta.zip,1.5440022945404053,0.9088293313980103,True,0,0,0
10548_NT_AL_AA.fasta.zip,0.39178264141082764,0.8072706758975983,False,0,0,0
10560_NT_AL_AA.fasta.zip,0.5691652894020081,0.7942485213279724,False,0,0,0
10562_NT_AL_AA.fasta.zip,1.0682982206344604,0.3184208422899246,False,0,0,0
10564_NT_AL_AA.fasta.zip,0.31144942715764046,0.9116262644529343,False,0,0,0
10565_NT_AL_AA.fasta.zip,0.24658522382378578,0.9315600246191025,False,0,0,0
10566_NT_AL_AA.fasta.zip,1.0931204557418823,0.9306481778621674,False,0,0,0
10568_NT_AL_AA.fasta.zip,0.5407769680023193,0.4796043187379837,False,0,0,0
10569_NT_AL_AA.fasta.zip,0.4773502051830292,0.9192758202552795,False,0,0,0
1056_NT_AL_AA.fasta.zip,0.6220775544643402,0.19722548127174377,False,0,0,0
10570_NT_AL_AA.fasta.zip,0.6021823883056641,0.24150042980909348,False,0,0,0
10574_NT_AL_AA.fasta.zip,0.18384791910648346,0.4165528118610382,False,0,0,0
10575_NT_AL_AA.fasta.zip,0.49908410012722015,0.838750958442688,False,0,0,0
10576_NT_AL_AA.fasta.zip,0.27645593881607056,0.6720653176307678,False,0,0,0
10579_NT_AL_AA.fasta.zip,1.3697517275810243,0.9423768639564514,True,0,0,0
10580_NT_AL_AA.fasta.zip,0.6933468133211136,0.9398326873779297,False,0,0,0
10585_NT_AL_AA.fasta.zip,0.4479199945926666,0.18571511656045914,False,0,0,0
10592_NT_AL_AA.fasta.zip,0.9215695659319559,0.7942369977633158,True,0,0,0
10594_NT_AL_AA.fasta.zip,0.07503435239195824,0.9682721495628357,False,0,0,0
10595_NT_AL_AA.fasta.zip,0.938233494758606,0.8151619136333466,True,0,0,0
1059_NT_AL_AA.fasta.zip,1.024306207895279,0.9306676685810089,False,0,0,0
105_NT_AL_AA.fasta.zip,0.6550147235393524,0.5773503184318542,False,0,0,0
10600_NT_AL_AA.fasta.zip,0.8329720497131348,0.9202941060066223,False,0,0,0
10603_NT_AL_AA.fasta.zip,0.8675835132598877,0.9510128498077393,False,0,0,0
10605_NT_AL_AA.fasta.zip,1.247758686542511,0.9172886610031128,False,0,0,0
10607_NT_AL_AA.fasta.zip,0.7888933420181274,0.599939152598381,False,0,0,0
1060_NT_AL_AA.fasta.zip,1.537822167078654,0.9666885733604431,True,0,0,0
10611_NT_AL_AA.fasta.zip,0.7048393785953522,0.9747098982334137,True,0,0,0
10612_NT_AL_AA.fasta.zip,0.6156572848558426,0.6467601954936981,False,0,0,0
10615_NT_AL_AA.fasta.zip,1.281113713979721,0.9324765205383301,True,0,0,0
10616_NT_AL_AA.fasta.zip,0.839118629693985,0.5542760789394379,False,0,0,0
10618_NT_AL_AA.fasta.zip,1.7535720467567444,0.9055837988853455,False,0,0,0
10620_NT_AL_AA.fasta.zip,0.929131269454956,0.9553288519382477,False,0,0,0
10623_NT_AL_AA.fasta.zip,0.9207566976547241,0.7715087831020355,False,0,0,0
10625_NT_AL_AA.fasta.zip,0.382694348692894,0.5995523035526276,False,0,0,0
10626_NT_AL_AA.fasta.zip,1.1176739931106567,0.5569790601730347,False,0,0,0
10629_NT_AL_AA.fasta.zip,0.4825277626514435,0.9151082038879395,False,0,0,0
1062_NT_AL_AA.fasta.zip,1.5243321619927883,0.800249919295311,True,0,0,0
10631_NT_AL_AA.fasta.zip,0.9714325070381165,0.551676519215107,True,0,0,0
10634_NT_AL_AA.fasta.zip,1.0212845504283905,0.8995288014411926,True,0,0,0
10636_NT_AL_AA.fasta.zip,0.6624891459941864,0.9429194033145905,False,0,0,0
1063_NT_AL_AA.fasta.zip,1.534871056675911,0.7251999914646149,True,0,0,0
10640_NT_AL_AA.fasta.zip,0.6192050278186798,0.5106400549411774,True,0,0,0
10642_NT_AL_AA.fasta.zip,0.5895668417215347,0.8602336645126343,False,0,0,0
10643_NT_AL_AA.fasta.zip,0.6448782980442047,0.8843902945518494,False,0,0,0
10644_NT_AL_AA.fasta.zip,0.6798290908336639,0.9069277048110962,False,0,0,0
10645_NT_AL_AA.fasta.zip,0.42098283767700195,0.9703922271728516,False,0,0,0
10655_NT_AL_AA.fasta.zip,0.8511296808719635,0.9642903208732605,False,0,0,0
10658_NT_AL_AA.fasta.zip,0.21061500906944275,0.6519098877906799,False,0,0,0
10664_NT_AL_AA.fasta.zip,0.20334326475858688,0.9570849537849426,False,0,0,0
10665_NT_AL_AA.fasta.zip,1.8650604486465454,0.9143472611904144,False,0,0,0
10675_NT_AL_AA.fasta.zip,1.081297516822815,0.9771966636180878,False,0,0,0
10677_NT_AL_AA.fasta.zip,0.7336463332176208,0.35810746252536774,False,0,0,0
10683_NT_AL_AA.fasta.zip,1.3132013082504272,0.9038189351558685,False,0,0,0
10691_NT_AL_AA.fasta.zip,0.7758765816688538,0.9072573482990265,False,0,0,0
10693_NT_AL_AA.fasta.zip,0.8152900040149689,0.3408592790365219,False,0,0,0
10694_NT_AL_AA.fasta.zip,0.46990522742271423,0.33014655113220215,False,0,0,0
10699_NT_AL_AA.fasta.zip,0.6806337038675944,0.56262735525767,False,0,0,0
10712_NT_AL_AA.fasta.zip,0.8613862991333008,0.9147370457649231,False,0,0,0
10713_NT_AL_AA.fasta.zip,0.3441368192434311,0.97793048620224,False,0,0,0
10716_NT_AL_AA.fasta.zip,0.34331728518009186,0.9017953276634216,False,0,0,0
10717_NT_AL_AA.fasta.zip,0.8843357563018799,0.5386570990085602,True,0,0,0
10718_NT_AL_AA.fasta.zip,1.2146501541137695,0.9469124972820282,False,0,0,0
10721_NT_AL_AA.fasta.zip,1.1751576562722523,0.914484441280365,True,0,0,0
10723_NT_AL_AA.fasta.zip,0.33471450209617615,0.6694419185320536,False,0,0,0
10724_NT_AL_AA.fasta.zip,0.22176528722047806,0.9480589628219604,False,0,0,0
10725_NT_AL_AA.fasta.zip,1.1006311252713203,0.6596830263733864,True,0,0,0
10730_NT_AL_AA.fasta.zip,0.3458954691886902,0.8785496652126312,False,0,0,0
10733_NT_AL_AA.fasta.zip,0.9179267287254333,0.9582856893539429,False,0,0,0
10734_NT_AL_AA.fasta.zip,0.9728745023409525,0.7363540728886923,True,0,0,0
10735_NT_AL_AA.fasta.zip,0.3508261243502299,0.7384718656539917,False,0,0,0
10742_NT_AL_AA.fasta.zip,0.9490911960601807,0.9455235302448273,False,0,0,0
10743_NT_AL_AA.fasta.zip,1.1859423160552978,0.8583255648612976,True,0,0,0
10745_NT_AL_AA.fasta.zip,0.6219506859779358,0.9375690519809723,False,0,0,0
10746_NT_AL_AA.fasta.zip,0.45172177255153656,0.904626876115799,False,0,0,0
10747_NT_AL_AA.fasta.zip,0.8835400342941284,0.16081780940294266,False,0,0,0
10749_NT_AL_AA.fasta.zip,0.3601942757765452,0.9537521799405416,False,0,0,0
10752_NT_AL_AA.fasta.zip,1.3101414640744526,0.5684913297494253,True,0,0,0
10753_NT_AL_AA.fasta.zip,0.7521626651287079,0.46310846507549286,False,0,0,0
10758_NT_AL_AA.fasta.zip,1.1483301520347595,0.9807077348232269,True,0,0,0
10762_NT_AL_AA.fasta.zip,0.9248550236225128,0.9085587561130524,False,0,0,0
10763_NT_AL_AA.fasta.zip,1.79052768434797,0.8268755546637944,True,0,0,0
10765_NT_AL_AA.fasta.zip,0.555200595408678,0.7892204523086548,True,0,0,0
10767_NT_AL_AA.fasta.zip,0.5837008953094482,0.9690525233745575,False,0,0,0
10768_NT_AL_AA.fasta.zip,0.1835368350148201,0.9602902233600616,False,0,0,0
10769_NT_AL_AA.fasta.zip,0.27755947411060333,0.9647004008293152,False,0,0,0
10771_NT_AL_AA.fasta.zip,0.20006119459867477,0.7806154489517212,False,0,0,0
10777_NT_AL_AA.fasta.zip,1.3094149827957153,0.8913532197475433,True,0,0,0
10782_NT_AL_AA.fasta.zip,1.136931300163269,0.8885018229484558,True,0,0,0
10786_NT_AL_AA.fasta.zip,1.5043324828147888,0.22453728318214417,False,0,0,0
10787_NT_AL_AA.fasta.zip,0.18752713998158774,0.9552760720252991,False,0,0,0
10788_NT_AL_AA.fasta.zip,0.6033365577459335,0.6028763949871063,True,0,0,0
107983988_NT_AL_AA.fasta.zip,1.8994055688381195,0.8651349544525146,False,0,0,0
10801_NT_AL_AA.fasta.zip,0.5724990367889404,0.9436337947845459,False,0,0,0
10802_NT_AL_AA.fasta.zip,1.2178788781166077,0.8260268568992615,True,0,0,0
10806_NT_AL_AA.fasta.zip,1.7369523644447327,0.678563803434372,False,0,0,0
10808_NT_AL_AA.fasta.zip,0.6790754497051239,0.8684688210487366,False,0,0,0
1080_NT_AL_AA.fasta.zip,0.8787654042243958,0.8577941258748373,False,0,0,0
10810_NT_AL_AA.fasta.zip,0.48404133319854736,0.951508641242981,False,0,0,0
10813_NT_AL_AA.fasta.zip,1.1416004002094269,0.8601832687854767,False,0,0,0
